time,deltaT_raw,sensor_scenario,event_h10,event_h30,event_h60,event_h120
2024-09-04 22:20:00,5.210000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 22:30:00,5.16,missing_10,1.0,1.0,1.0,1.0
2024-09-04 22:40:00,5.109999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-04 22:50:00,5.309999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-04 23:00:00,5.359999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-04 23:10:00,5.359999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-04 23:20:00,5.259999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-04 23:30:00,5.309999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-04 23:40:00,5.359999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-04 23:50:00,5.460000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-05 00:00:00,5.460000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-05 00:10:00,5.41,missing_10,1.0,1.0,1.0,1.0
2024-09-05 00:20:00,5.41,missing_10,1.0,1.0,1.0,1.0
2024-09-05 00:30:00,5.309999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-05 00:40:00,5.359999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-05 00:50:00,5.41,missing_10,1.0,1.0,1.0,1.0
2024-09-05 01:00:00,5.41,missing_10,1.0,1.0,1.0,1.0
2024-09-05 01:10:00,5.41,missing_10,1.0,1.0,1.0,1.0
2024-09-05 01:20:00,5.309999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-05 01:30:00,5.309999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-05 01:40:00,5.41,missing_10,1.0,1.0,1.0,1.0
2024-09-05 01:50:00,5.41,missing_10,1.0,1.0,1.0,1.0
2024-09-05 02:00:00,5.609999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-05 02:10:00,5.609999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-05 02:20:00,5.509999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-05 02:30:00,5.460000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-05 02:40:00,5.41,missing_10,1.0,1.0,1.0,1.0
2024-09-05 02:50:00,5.460000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-05 03:00:00,5.460000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-05 03:10:00,5.509999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-05 03:20:00,5.509999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-05 03:30:00,5.460000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-05 03:40:00,5.41,missing_10,1.0,1.0,1.0,1.0
2024-09-05 03:50:00,5.460000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-05 04:00:00,5.509999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-05 04:10:00,5.609999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-05 04:20:00,5.609999999999999,missing_10,1.0,1.0,1.0,1.0
